,Date and Time,PM10,PM2.5,SO2,Site,location,date,time,daily mean,daily max
124604,2021-08-10 07:00:00,21.0,9.89,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-08-10,07:00:00,6.159166666666667,9.89
124643,2021-08-11 22:00:00,19.99,13.91,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-08-11,22:00:00,3.9774999999999996,13.91
124668,2021-08-12 23:00:00,15.94,6.7,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-08-12,23:00:00,4.874583333333333,6.7
124678,2021-08-13 09:00:00,25.29,7.85,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-08-13,09:00:00,6.302499999999999,7.85
124702,2021-08-14 09:00:00,18.44,8.57,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-08-14,09:00:00,5.6570833333333335,8.57
124740,2021-08-15 23:00:00,12.29,8.78,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-08-15,23:00:00,4.017083333333333,8.78
124742,2021-08-16 01:00:00,24.15,18.67,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-08-16,01:00:00,7.002083333333334,18.67
124774,2021-08-17 09:00:00,23.29,6.7,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-08-17,09:00:00,4.082916666666667,6.7
124810,2021-08-18 21:00:00,10.3,6.55,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-08-18,21:00:00,4.1187499999999995,6.55
124813,2021-08-19 00:00:00,18.66,9.23,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-08-19,00:00:00,5.790869565217391,9.23
124846,2021-08-20 08:00:00,23.33,17.28,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-08-20,08:00:00,5.765833333333333,17.28
124879,2021-08-21 17:00:00,9.84,7.23,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-08-21,17:00:00,2.88125,7.23
124909,2021-08-22 23:00:00,15.01,9.8,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-08-22,23:00:00,4.779166666666667,9.8
124919,2021-08-23 09:00:00,26.62,14.96,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-08-23,09:00:00,7.2825,14.96
124942,2021-08-24 08:00:00,29.09,21.13,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-08-24,08:00:00,12.188333333333333,21.13
124966,2021-08-25 08:00:00,38.94,20.56,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-08-25,08:00:00,10.815652173913042,20.56
124991,2021-08-26 08:00:00,35.79,19.12,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-08-26,08:00:00,11.92681818181818,19.12
125017,2021-08-27 08:00:00,19.02,12.31,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-08-27,08:00:00,8.375,12.31
125056,2021-08-28 23:00:00,21.4,16.49,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-08-28,23:00:00,7.909583333333333,16.49
125064,2021-08-29 07:00:00,28.79,24.28,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-08-29,07:00:00,11.71625,24.28
125081,2021-08-30 00:00:00,11.25,5.75,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-08-30,00:00:00,4.08875,5.75
125117,2021-08-31 12:00:00,13.38,5.94,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-08-31,12:00:00,4.6137500000000005,5.94
125151,2021-09-01 22:00:00,16.51,8.81,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-09-01,22:00:00,5.48125,8.81
125165,2021-09-02 12:00:00,21.24,13.61,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-09-02,12:00:00,9.506666666666666,13.61
125186,2021-09-03 09:00:00,28.15,15.73,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-09-03,09:00:00,11.321666666666667,15.73
125221,2021-09-04 20:00:00,28.77,22.54,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-09-04,20:00:00,17.721666666666668,22.54
125245,2021-09-05 20:00:00,28.59,22.16,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-09-05,20:00:00,18.194166666666668,22.16
125257,2021-09-06 08:00:00,26.19,17.42,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-09-06,08:00:00,11.878750000000002,17.42
125296,2021-09-07 23:00:00,37.07,33.22,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-09-07,23:00:00,16.45958333333333,33.22
125297,2021-09-08 00:00:00,42.68,39.02,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-09-08,00:00:00,21.013333333333332,39.02
125329,2021-09-09 08:00:00,35.82,30.22,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-09-09,08:00:00,14.730833333333335,30.22
125359,2021-09-10 14:00:00,22.06,14.83,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-09-10,14:00:00,9.397499999999999,14.83
125377,2021-09-11 08:00:00,7.71,4.27,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-09-11,08:00:00,3.1029166666666668,4.27
125393,2021-09-12 00:00:00,6.71,3.81,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-09-12,00:00:00,3.81,3.81
125417,2021-09-13 23:00:00,15.59,12.77,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-09-13,23:00:00,5.634545454545454,12.77
125423,2021-09-14 05:00:00,15.96,13.62,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-09-14,05:00:00,10.094583333333334,13.62
125453,2021-09-15 11:00:00,32.36,16.75,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-09-15,11:00:00,10.024166666666668,16.75
125475,2021-09-16 09:00:00,25.44,8.85,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-09-16,09:00:00,3.9370833333333333,8.85
125511,2021-09-17 21:00:00,18.63,9.53,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-09-17,21:00:00,4.298333333333333,9.53
125535,2021-09-18 21:00:00,23.67,19.4,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-09-18,21:00:00,7.7491666666666665,19.4
125547,2021-09-19 09:00:00,10.08,5.17,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-09-19,09:00:00,3.5195833333333333,5.17
125585,2021-09-20 23:00:00,16.57,9.67,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-09-20,23:00:00,5.531666666666666,9.67
125595,2021-09-21 09:00:00,32.88,10.08,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-09-21,09:00:00,6.504583333333334,10.08
125619,2021-09-22 09:00:00,20.0,4.42,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-09-22,09:00:00,3.4949999999999997,4.42
125645,2021-09-23 21:00:00,21.03,11.88,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-09-23,21:00:00,6.091818181818183,11.88
125648,2021-09-24 00:00:00,12.1,5.66,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-09-24,00:00:00,3.236666666666667,5.66
125680,2021-09-25 08:00:00,8.7,4.54,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-09-25,08:00:00,2.566666666666667,4.54
125719,2021-09-26 23:00:00,6.57,4.49,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-09-26,23:00:00,1.8454166666666667,4.49
125732,2021-09-27 12:00:00,17.8,5.07,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-09-27,12:00:00,3.0883333333333334,5.07
125763,2021-09-28 19:00:00,8.91,4.0,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-09-28,19:00:00,2.9425000000000003,4.0
125781,2021-09-29 13:00:00,18.29,5.49,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-09-29,13:00:00,3.8625000000000003,5.49
125810,2021-09-30 18:00:00,15.31,7.88,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-09-30,18:00:00,3.5120833333333334,7.88
125818,2021-10-01 02:00:00,9.18,6.07,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-10-01,02:00:00,4.59375,6.07
125861,2021-10-02 21:00:00,8.65,6.6,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-10-02,21:00:00,2.9591666666666665,6.6
125886,2021-10-03 22:00:00,6.59,4.56,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-10-03,22:00:00,3.077083333333333,4.56
125908,2021-10-04 20:00:00,8.95,7.71,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-10-04,20:00:00,3.7933333333333334,7.71
125935,2021-10-05 23:00:00,8.5,5.09,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-10-05,23:00:00,2.9583333333333335,5.09
125945,2021-10-06 09:00:00,28.43,9.46,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-10-06,09:00:00,4.645833333333333,9.46
125962,2021-10-07 02:00:00,6.92,4.35,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-10-07,02:00:00,1.8187499999999999,4.35
125994,2021-10-08 10:00:00,12.15,6.42,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-10-08,10:00:00,3.174166666666667,6.42
126031,2021-10-09 23:00:00,15.42,12.12,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-10-09,23:00:00,3.49375,12.12
126055,2021-10-10 23:00:00,24.17,14.18,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-10-10,23:00:00,7.655833333333334,14.18
126079,2021-10-11 23:00:00,29.0,19.06,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-10-11,23:00:00,11.069583333333334,19.06
126083,2021-10-12 03:00:00,83.29,71.42,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-10-12,03:00:00,10.103333333333333,71.42
126127,2021-10-13 23:00:00,19.55,17.19,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-10-13,23:00:00,8.89625,17.19
126128,2021-10-14 00:00:00,17.25,14.47,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-10-14,00:00:00,7.1960869565217385,14.47
126177,2021-10-15 23:00:00,12.3,10.63,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-10-15,23:00:00,5.088235294117647,10.63
126198,2021-10-16 20:00:00,12.13,9.56,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-10-16,20:00:00,6.04909090909091,9.56
126222,2021-10-17 20:00:00,10.86,8.19,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-10-17,20:00:00,2.1675,8.19
126249,2021-10-18 23:00:00,16.23,11.08,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-10-18,23:00:00,3.1916666666666664,11.08
126250,2021-10-19 00:00:00,11.97,8.73,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-10-19,00:00:00,3.7475,8.73
126293,2021-10-20 19:00:00,21.15,10.16,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-10-20,19:00:00,6.475833333333333,10.16
126318,2021-10-21 20:00:00,15.66,8.22,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-10-21,20:00:00,5.222083333333333,8.22
126343,2021-10-22 21:00:00,11.87,8.54,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-10-22,21:00:00,4.365,8.54
126366,2021-10-23 20:00:00,9.3,5.5,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-10-23,20:00:00,2.6704166666666667,5.5
126390,2021-10-24 20:00:00,9.09,6.78,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-10-24,20:00:00,3.57375,6.78
126392,2021-10-24 22:00:00,8.88,6.78,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-10-24,22:00:00,3.57375,6.78
126413,2021-10-25 19:00:00,16.12,13.29,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-10-25,19:00:00,5.100416666666667,13.29
126437,2021-10-26 19:00:00,11.4,7.75,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-10-26,19:00:00,4.794347826086956,7.75
126463,2021-10-27 22:00:00,5.03,4.33,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-10-27,22:00:00,1.5977272727272727,4.33
126486,2021-10-28 21:00:00,16.04,11.66,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-10-28,21:00:00,3.8158333333333334,11.66
126489,2021-10-29 00:00:00,19.85,16.33,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-10-29,00:00:00,5.77,16.33
126533,2021-10-30 20:00:00,35.81,30.84,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-10-30,20:00:00,4.53375,30.84
126557,2021-10-31 20:00:00,38.04,34.33,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-10-31,20:00:00,6.166666666666667,34.33
126580,2021-11-01 19:00:00,10.56,7.8,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-11-01,19:00:00,4.1575,7.8
126606,2021-11-02 21:00:00,19.35,14.11,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-11-02,21:00:00,6.78625,14.11
126629,2021-11-03 20:00:00,12.4,7.71,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-11-03,20:00:00,4.54625,7.71
126651,2021-11-04 18:00:00,17.09,11.94,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-11-04,18:00:00,5.479166666666667,11.94
126658,2021-11-05 01:00:00,15.6,9.79,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-11-05,01:00:00,6.010416666666667,9.79
126700,2021-11-06 19:00:00,19.06,11.81,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-11-06,19:00:00,4.989583333333333,11.81
126728,2021-11-07 23:00:00,76.84,67.81,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-11-07,23:00:00,19.323333333333334,67.81
126729,2021-11-08 00:00:00,91.12,82.29,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-11-08,00:00:00,15.570416666666667,82.29
126773,2021-11-09 20:00:00,28.07,17.09,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-11-09,20:00:00,5.992083333333333,17.09
126797,2021-11-10 20:00:00,40.2,26.63,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-11-10,20:00:00,11.31875,26.63
126802,2021-11-11 01:00:00,25.65,8.51,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-11-11,01:00:00,3.6275,8.51
126829,2021-11-12 04:00:00,17.86,11.98,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-11-12,04:00:00,5.422916666666667,11.98
126869,2021-11-13 20:00:00,40.51,35.03,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-11-13,20:00:00,7.714166666666667,35.03
126893,2021-11-14 20:00:00,64.26,58.31,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-11-14,20:00:00,19.968333333333334,58.31
126897,2021-11-15 00:00:00,32.34,30.64,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-11-15,00:00:00,10.43875,30.64
126943,2021-11-16 22:00:00,17.86,11.0,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-11-16,22:00:00,6.355833333333333,11.0
126961,2021-11-17 16:00:00,41.06,13.0,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-11-17,16:00:00,10.955,13.0
126969,2021-11-18 00:00:00,8.62,5.74,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-11-18,00:00:00,2.7954166666666667,5.74
127012,2021-11-19 19:00:00,12.72,7.87,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-11-19,19:00:00,3.598333333333333,7.87
127038,2021-11-20 21:00:00,17.74,11.68,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-11-20,21:00:00,5.3675,11.68
127064,2021-11-21 23:00:00,29.23,25.16,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-11-21,23:00:00,8.694166666666666,25.16
127085,2021-11-22 20:00:00,65.85,55.56,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-11-22,20:00:00,18.600833333333334,55.56
127089,2021-11-23 00:00:00,52.61,47.72,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-11-23,00:00:00,15.597916666666668,47.72
127132,2021-11-24 19:00:00,28.98,21.3,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-11-24,19:00:00,9.732916666666666,21.3
127156,2021-11-25 19:00:00,17.71,11.01,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-11-25,19:00:00,8.175833333333333,11.01
127184,2021-11-26 23:00:00,15.85,9.32,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-11-26,23:00:00,5.075,9.32
127206,2021-11-27 21:00:00,20.16,16.22,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-11-27,21:00:00,7.263333333333333,16.22
127230,2021-11-28 21:00:00,35.91,33.3,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-11-28,21:00:00,11.913333333333334,33.3
127233,2021-11-29 00:00:00,26.3,22.85,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-11-29,00:00:00,8.527916666666668,22.85
127274,2021-11-30 17:00:00,5.85,4.42,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-11-30,17:00:00,2.47625,4.42
127304,2021-12-01 23:00:00,17.3,11.75,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-12-01,23:00:00,5.845416666666666,11.75
127325,2021-12-02 20:00:00,18.33,15.94,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-12-02,20:00:00,7.942083333333333,15.94
127346,2021-12-03 17:00:00,33.45,23.63,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-12-03,17:00:00,9.885416666666666,23.63
127373,2021-12-04 20:00:00,11.46,9.32,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-12-04,20:00:00,5.475416666666667,9.32
127397,2021-12-05 20:00:00,69.53,62.21,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-12-05,20:00:00,16.305833333333336,62.21
127401,2021-12-06 00:00:00,69.92,64.57,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-12-06,00:00:00,9.132916666666667,64.57
127425,2021-12-07 00:00:00,12.34,7.13,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-12-07,00:00:00,4.484583333333333,7.13
127468,2021-12-08 19:00:00,18.23,9.94,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-12-08,19:00:00,5.749583333333334,9.94
127492,2021-12-09 19:00:00,15.14,10.28,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-12-09,19:00:00,5.942083333333334,10.28
127517,2021-12-10 20:00:00,20.14,13.8,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-12-10,20:00:00,7.0320833333333335,13.8
127521,2021-12-11 00:00:00,19.59,11.04,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-12-11,00:00:00,4.918333333333334,11.04
127563,2021-12-12 18:00:00,7.61,5.51,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-12-12,18:00:00,2.8987499999999997,5.51
127590,2021-12-13 21:00:00,88.24,76.72,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-12-13,21:00:00,22.205416666666665,76.72
127594,2021-12-14 01:00:00,76.37,69.63,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-12-14,01:00:00,13.83625,69.63
127637,2021-12-15 20:00:00,10.61,8.04,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-12-15,20:00:00,3.7120833333333336,8.04
127661,2021-12-16 20:00:00,33.98,24.1,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-12-16,20:00:00,9.49,24.1
127674,2021-12-17 09:00:00,22.18,19.79,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-12-17,09:00:00,11.389166666666666,19.79
127711,2021-12-18 22:00:00,76.73,70.88,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-12-18,22:00:00,22.22083333333333,70.88
127717,2021-12-19 04:00:00,45.01,44.05,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-12-19,04:00:00,23.097083333333334,44.05
127742,2021-12-20 05:00:00,19.07,17.26,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-12-20,05:00:00,10.66,17.26
127784,2021-12-21 23:00:00,27.74,21.5,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-12-21,23:00:00,13.222083333333332,21.5
127789,2021-12-22 04:00:00,24.67,21.17,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-12-22,04:00:00,13.868333333333334,21.17
127832,2021-12-23 23:00:00,19.18,14.96,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-12-23,23:00:00,6.083333333333333,14.96
127855,2021-12-24 22:00:00,37.91,36.18,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-12-24,22:00:00,12.685,36.18
127857,2021-12-25 00:00:00,36.55,31.65,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-12-25,00:00:00,7.478333333333333,31.65
127904,2021-12-26 23:00:00,50.89,49.19,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-12-26,23:00:00,10.886249999999999,49.19
127905,2021-12-27 00:00:00,44.56,42.34,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-12-27,00:00:00,14.619166666666667,42.34
127952,2021-12-28 23:00:00,138.54,134.05,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-12-28,23:00:00,23.2025,134.05
127953,2021-12-29 00:00:00,132.63,128.05,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-12-29,00:00:00,14.8225,128.05
127996,2021-12-30 19:00:00,27.31,24.87,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-12-30,19:00:00,5.360416666666667,24.87
128021,2021-12-31 20:00:00,17.77,14.95,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2021-12-31,20:00:00,7.6312500000000005,14.95
128029,2022-01-01 04:00:00,26.37,15.19,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-01-01,04:00:00,12.348333333333334,15.19
128050,2022-01-02 01:00:00,18.24,11.85,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-01-02,01:00:00,6.665,11.85
128091,2022-01-03 18:00:00,16.21,11.36,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-01-03,18:00:00,7.152083333333334,11.36
128117,2022-01-04 20:00:00,20.08,15.66,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-01-04,20:00:00,8.34875,15.66
128141,2022-01-05 20:00:00,102.07,88.66,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-01-05,20:00:00,22.133333333333336,88.66
128145,2022-01-06 00:00:00,14.95,12.36,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-01-06,00:00:00,4.410416666666666,12.36
128190,2022-01-07 21:00:00,19.89,15.44,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-01-07,21:00:00,5.638750000000001,15.44
128204,2022-01-08 11:00:00,29.09,17.18,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-01-08,11:00:00,7.49875,17.18
128238,2022-01-09 21:00:00,26.94,22.91,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-01-09,21:00:00,9.090416666666666,22.91
128242,2022-01-10 01:00:00,21.2,19.47,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-01-10,01:00:00,7.0304166666666665,19.47
128276,2022-01-11 11:00:00,43.71,17.51,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-01-11,11:00:00,11.674615384615386,17.51
128292,2022-01-12 18:00:00,69.29,38.75,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-01-12,18:00:00,14.748333333333335,38.75
128321,2022-01-13 23:00:00,35.87,30.04,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-01-13,23:00:00,13.089166666666666,30.04
128345,2022-01-14 23:00:00,78.62,73.83,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-01-14,23:00:00,25.180000000000003,73.83
128347,2022-01-15 01:00:00,87.16,82.76,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-01-15,01:00:00,33.865833333333335,82.76
128392,2022-01-16 22:00:00,63.1,48.88,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-01-16,22:00:00,19.71,48.88
128416,2022-01-17 22:00:00,170.24,154.4,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-01-17,22:00:00,42.225,154.4
128418,2022-01-18 00:00:00,142.3,129.18,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-01-18,00:00:00,32.632083333333334,129.18
128462,2022-01-19 20:00:00,29.15,23.82,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-01-19,20:00:00,9.090416666666666,23.82
128487,2022-01-20 21:00:00,72.87,59.81,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-01-20,21:00:00,17.094583333333333,59.81
128490,2022-01-21 00:00:00,41.53,33.3,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-01-21,00:00:00,14.732083333333334,33.3
128535,2022-01-22 21:00:00,16.2,14.65,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-01-22,21:00:00,7.0062500000000005,14.65
128558,2022-01-23 20:00:00,30.0,20.12,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-01-23,20:00:00,8.87625,20.12
128580,2022-01-24 18:00:00,56.07,37.93,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-01-24,18:00:00,22.69875,37.93
128605,2022-01-25 19:00:00,63.46,42.65,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-01-25,19:00:00,20.576666666666668,42.65
128613,2022-01-26 03:00:00,23.77,19.33,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-01-26,03:00:00,11.502916666666666,19.33
128657,2022-01-27 23:00:00,42.4,33.6,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-01-27,23:00:00,7.408333333333334,33.6
128658,2022-01-28 00:00:00,36.61,28.97,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-01-28,00:00:00,7.343043478260869,28.97
128704,2022-01-29 20:00:00,26.81,17.83,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-01-29,20:00:00,9.06304347826087,17.83
128708,2022-01-30 00:00:00,25.92,17.31,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-01-30,00:00:00,9.155,17.31
128747,2022-01-31 15:00:00,31.04,11.93,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-01-31,15:00:00,8.657083333333334,11.93
128756,2022-02-01 00:00:00,18.24,11.33,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-02-01,00:00:00,3.905,11.33
128790,2022-02-02 10:00:00,18.74,10.71,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-02-02,10:00:00,6.8775,10.71
128821,2022-02-03 17:00:00,29.47,11.36,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-02-03,17:00:00,5.2375,11.36
128849,2022-02-04 21:00:00,14.15,9.97,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-02-04,21:00:00,6.03,9.97
128863,2022-02-05 11:00:00,16.0,7.95,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-02-05,11:00:00,4.957916666666667,7.95
128895,2022-02-06 19:00:00,20.74,14.46,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-02-06,19:00:00,6.0254166666666675,14.46
