,Date and Time,PM10,PM2.5,SO2,Site,location,date,time
229,2022-03-13 13:00:00,12.73,10.45,2.53,EPA-102,"Edenderry Library, Co. Offaly",2022-03-13,13:00:00
230,2022-03-13 14:00:00,15.64,14.02,3.61,EPA-102,"Edenderry Library, Co. Offaly",2022-03-13,14:00:00
231,2022-03-13 15:00:00,6.23,4.53,1.69,EPA-102,"Edenderry Library, Co. Offaly",2022-03-13,15:00:00
232,2022-03-13 16:00:00,6.4,4.33,1.2,EPA-102,"Edenderry Library, Co. Offaly",2022-03-13,16:00:00
233,2022-03-13 17:00:00,12.47,7.49,1.36,EPA-102,"Edenderry Library, Co. Offaly",2022-03-13,17:00:00
234,2022-03-13 18:00:00,14.41,8.86,1.13,EPA-102,"Edenderry Library, Co. Offaly",2022-03-13,18:00:00
235,2022-03-13 19:00:00,16.6,11.19,1.52,EPA-102,"Edenderry Library, Co. Offaly",2022-03-13,19:00:00
236,2022-03-13 20:00:00,19.69,13.58,1.58,EPA-102,"Edenderry Library, Co. Offaly",2022-03-13,20:00:00
237,2022-03-13 21:00:00,23.15,17.05,1.51,EPA-102,"Edenderry Library, Co. Offaly",2022-03-13,21:00:00
238,2022-03-13 22:00:00,36.17,29.68,1.57,EPA-102,"Edenderry Library, Co. Offaly",2022-03-13,22:00:00
239,2022-03-13 23:00:00,52.59,46.96,1.65,EPA-102,"Edenderry Library, Co. Offaly",2022-03-13,23:00:00
240,2022-03-12 00:00:00,101.52,91.55,,EPA-67,"Macroom, Co. Cork",2022-03-12,00:00:00
241,2022-03-12 01:00:00,46.51,41.26,,EPA-67,"Macroom, Co. Cork",2022-03-12,01:00:00
242,2022-03-12 02:00:00,21.46,18.45,,EPA-67,"Macroom, Co. Cork",2022-03-12,02:00:00
243,2022-03-12 03:00:00,4.74,2.48,,EPA-67,"Macroom, Co. Cork",2022-03-12,03:00:00
244,2022-03-12 04:00:00,6.69,4.66,,EPA-67,"Macroom, Co. Cork",2022-03-12,04:00:00
245,2022-03-12 05:00:00,8.61,6.0,,EPA-67,"Macroom, Co. Cork",2022-03-12,05:00:00
246,2022-03-12 06:00:00,5.5,3.0,,EPA-67,"Macroom, Co. Cork",2022-03-12,06:00:00
247,2022-03-12 07:00:00,6.32,3.15,,EPA-67,"Macroom, Co. Cork",2022-03-12,07:00:00
248,2022-03-12 08:00:00,7.24,3.92,,EPA-67,"Macroom, Co. Cork",2022-03-12,08:00:00
249,2022-03-12 09:00:00,9.51,4.84,,EPA-67,"Macroom, Co. Cork",2022-03-12,09:00:00
250,2022-03-12 10:00:00,13.41,6.71,,EPA-67,"Macroom, Co. Cork",2022-03-12,10:00:00
251,2022-03-12 11:00:00,19.36,12.86,,EPA-67,"Macroom, Co. Cork",2022-03-12,11:00:00
252,2022-03-12 12:00:00,14.33,8.31,,EPA-67,"Macroom, Co. Cork",2022-03-12,12:00:00
253,2022-03-12 13:00:00,15.95,10.71,,EPA-67,"Macroom, Co. Cork",2022-03-12,13:00:00
254,2022-03-12 14:00:00,10.12,7.72,,EPA-67,"Macroom, Co. Cork",2022-03-12,14:00:00
255,2022-03-12 15:00:00,10.79,9.04,,EPA-67,"Macroom, Co. Cork",2022-03-12,15:00:00
256,2022-03-12 16:00:00,22.3,18.76,,EPA-67,"Macroom, Co. Cork",2022-03-12,16:00:00
257,2022-03-12 17:00:00,22.49,16.65,,EPA-67,"Macroom, Co. Cork",2022-03-12,17:00:00
258,2022-03-12 18:00:00,32.38,22.04,,EPA-67,"Macroom, Co. Cork",2022-03-12,18:00:00
259,2022-03-12 19:00:00,37.0,25.51,,EPA-67,"Macroom, Co. Cork",2022-03-12,19:00:00
260,2022-03-12 20:00:00,29.52,20.42,,EPA-67,"Macroom, Co. Cork",2022-03-12,20:00:00
261,2022-03-12 21:00:00,33.35,24.01,,EPA-67,"Macroom, Co. Cork",2022-03-12,21:00:00
262,2022-03-12 22:00:00,22.43,16.5,,EPA-67,"Macroom, Co. Cork",2022-03-12,22:00:00
263,2022-03-12 23:00:00,21.85,16.96,,EPA-67,"Macroom, Co. Cork",2022-03-12,23:00:00
264,2022-03-13 00:00:00,28.85,22.57,,EPA-67,"Macroom, Co. Cork",2022-03-13,00:00:00
265,2022-03-13 01:00:00,13.98,10.29,,EPA-67,"Macroom, Co. Cork",2022-03-13,01:00:00
266,2022-03-13 02:00:00,14.03,7.96,,EPA-67,"Macroom, Co. Cork",2022-03-13,02:00:00
267,2022-03-13 03:00:00,11.8,6.13,,EPA-67,"Macroom, Co. Cork",2022-03-13,03:00:00
268,2022-03-13 04:00:00,2.29,1.3,,EPA-67,"Macroom, Co. Cork",2022-03-13,04:00:00
269,2022-03-13 05:00:00,3.52,2.34,,EPA-67,"Macroom, Co. Cork",2022-03-13,05:00:00
270,2022-03-13 06:00:00,5.89,3.38,,EPA-67,"Macroom, Co. Cork",2022-03-13,06:00:00
271,2022-03-13 07:00:00,5.44,2.94,,EPA-67,"Macroom, Co. Cork",2022-03-13,07:00:00
272,2022-03-13 08:00:00,6.74,3.79,,EPA-67,"Macroom, Co. Cork",2022-03-13,08:00:00
273,2022-03-13 09:00:00,6.11,4.13,,EPA-67,"Macroom, Co. Cork",2022-03-13,09:00:00
274,2022-03-13 10:00:00,4.03,2.26,,EPA-67,"Macroom, Co. Cork",2022-03-13,10:00:00
275,2022-03-13 11:00:00,5.39,3.3,,EPA-67,"Macroom, Co. Cork",2022-03-13,11:00:00
276,2022-03-13 12:00:00,7.7,5.54,,EPA-67,"Macroom, Co. Cork",2022-03-13,12:00:00
277,2022-03-13 13:00:00,5.05,3.29,,EPA-67,"Macroom, Co. Cork",2022-03-13,13:00:00
278,2022-03-13 14:00:00,8.69,6.65,,EPA-67,"Macroom, Co. Cork",2022-03-13,14:00:00
279,2022-03-13 15:00:00,11.37,7.83,,EPA-67,"Macroom, Co. Cork",2022-03-13,15:00:00
280,2022-03-13 16:00:00,12.15,10.13,,EPA-67,"Macroom, Co. Cork",2022-03-13,16:00:00
281,2022-03-13 17:00:00,13.26,10.17,,EPA-67,"Macroom, Co. Cork",2022-03-13,17:00:00
282,2022-03-13 18:00:00,14.92,11.64,,EPA-67,"Macroom, Co. Cork",2022-03-13,18:00:00
283,2022-03-13 19:00:00,49.26,44.19,,EPA-67,"Macroom, Co. Cork",2022-03-13,19:00:00
284,2022-03-13 20:00:00,76.77,71.27,,EPA-67,"Macroom, Co. Cork",2022-03-13,20:00:00
285,2022-03-13 21:00:00,108.26,101.67,,EPA-67,"Macroom, Co. Cork",2022-03-13,21:00:00
286,2022-03-13 22:00:00,151.55,144.48,,EPA-67,"Macroom, Co. Cork",2022-03-13,22:00:00
287,2022-03-13 23:00:00,56.55,51.99,,EPA-67,"Macroom, Co. Cork",2022-03-13,23:00:00
288,2022-03-12 00:00:00,8.77,6.96,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-12,00:00:00
289,2022-03-12 01:00:00,5.85,4.51,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-12,01:00:00
290,2022-03-12 02:00:00,5.26,3.78,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-12,02:00:00
291,2022-03-12 03:00:00,5.01,3.5,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-12,03:00:00
292,2022-03-12 04:00:00,5.09,3.43,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-12,04:00:00
293,2022-03-12 05:00:00,5.3,3.61,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-12,05:00:00
294,2022-03-12 06:00:00,6.91,4.93,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-12,06:00:00
295,2022-03-12 07:00:00,6.11,4.54,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-12,07:00:00
296,2022-03-12 08:00:00,6.7,2.63,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-12,08:00:00
297,2022-03-12 09:00:00,6.4,2.81,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-12,09:00:00
298,2022-03-12 10:00:00,6.87,3.31,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-12,10:00:00
299,2022-03-12 11:00:00,6.92,3.21,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-12,11:00:00
300,2022-03-12 12:00:00,8.26,3.98,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-12,12:00:00
301,2022-03-12 13:00:00,7.26,3.75,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-12,13:00:00
302,2022-03-12 14:00:00,9.45,5.04,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-12,14:00:00
303,2022-03-12 15:00:00,12.42,6.8,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-12,15:00:00
304,2022-03-12 16:00:00,12.41,6.86,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-12,16:00:00
305,2022-03-12 17:00:00,8.99,5.93,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-12,17:00:00
306,2022-03-12 18:00:00,8.44,5.79,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-12,18:00:00
307,2022-03-12 19:00:00,10.82,7.64,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-12,19:00:00
308,2022-03-12 20:00:00,10.72,7.87,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-12,20:00:00
309,2022-03-12 21:00:00,11.3,7.31,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-12,21:00:00
310,2022-03-12 22:00:00,11.75,7.45,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-12,22:00:00
311,2022-03-12 23:00:00,12.74,7.89,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-12,23:00:00
312,2022-03-13 00:00:00,10.03,6.25,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-13,00:00:00
313,2022-03-13 01:00:00,15.09,9.31,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-13,01:00:00
314,2022-03-13 02:00:00,22.68,13.68,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-13,02:00:00
315,2022-03-13 03:00:00,21.5,13.91,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-13,03:00:00
316,2022-03-13 04:00:00,18.86,12.56,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-13,04:00:00
317,2022-03-13 05:00:00,19.0,12.39,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-13,05:00:00
318,2022-03-13 06:00:00,13.23,8.73,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-13,06:00:00
319,2022-03-13 07:00:00,9.43,6.06,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-13,07:00:00
320,2022-03-13 08:00:00,5.31,3.7,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-13,08:00:00
321,2022-03-13 09:00:00,3.08,1.92,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-13,09:00:00
322,2022-03-13 10:00:00,4.5,2.31,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-13,10:00:00
323,2022-03-13 11:00:00,5.08,2.68,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-13,11:00:00
324,2022-03-13 12:00:00,5.83,3.63,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-13,12:00:00
325,2022-03-13 13:00:00,4.97,2.97,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-13,13:00:00
326,2022-03-13 14:00:00,4.08,2.2,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-13,14:00:00
327,2022-03-13 15:00:00,3.21,1.58,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-13,15:00:00
328,2022-03-13 16:00:00,5.34,2.92,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-13,16:00:00
329,2022-03-13 17:00:00,8.16,4.12,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-13,17:00:00
330,2022-03-13 18:00:00,7.49,4.51,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-13,18:00:00
331,2022-03-13 19:00:00,12.19,7.25,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-13,19:00:00
332,2022-03-13 20:00:00,11.91,7.46,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-13,20:00:00
333,2022-03-13 21:00:00,11.43,6.68,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-13,21:00:00
334,2022-03-13 22:00:00,11.79,7.31,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-13,22:00:00
335,2022-03-13 23:00:00,11.19,6.51,,EPA-49,"Davitt Road, Inchicore, Dublin 12",2022-03-13,23:00:00
336,2022-03-12 00:00:00,7.02,5.88,,EPA-83,"Naas, Co. Kildare",2022-03-12,00:00:00
337,2022-03-12 01:00:00,6.29,4.85,,EPA-83,"Naas, Co. Kildare",2022-03-12,01:00:00
338,2022-03-12 02:00:00,5.65,4.11,,EPA-83,"Naas, Co. Kildare",2022-03-12,02:00:00
339,2022-03-12 03:00:00,4.71,3.18,,EPA-83,"Naas, Co. Kildare",2022-03-12,03:00:00
340,2022-03-12 04:00:00,4.77,3.34,,EPA-83,"Naas, Co. Kildare",2022-03-12,04:00:00
341,2022-03-12 05:00:00,5.96,3.99,,EPA-83,"Naas, Co. Kildare",2022-03-12,05:00:00
342,2022-03-12 06:00:00,6.17,4.19,,EPA-83,"Naas, Co. Kildare",2022-03-12,06:00:00
343,2022-03-12 07:00:00,5.3,3.67,,EPA-83,"Naas, Co. Kildare",2022-03-12,07:00:00
344,2022-03-12 08:00:00,3.7,2.32,,EPA-83,"Naas, Co. Kildare",2022-03-12,08:00:00
345,2022-03-12 09:00:00,4.58,2.45,,EPA-83,"Naas, Co. Kildare",2022-03-12,09:00:00
346,2022-03-12 10:00:00,5.49,2.87,,EPA-83,"Naas, Co. Kildare",2022-03-12,10:00:00
347,2022-03-12 11:00:00,5.66,3.07,,EPA-83,"Naas, Co. Kildare",2022-03-12,11:00:00
348,2022-03-12 12:00:00,8.23,4.27,,EPA-83,"Naas, Co. Kildare",2022-03-12,12:00:00
349,2022-03-12 13:00:00,10.72,5.27,,EPA-83,"Naas, Co. Kildare",2022-03-12,13:00:00
350,2022-03-12 14:00:00,11.72,6.84,,EPA-83,"Naas, Co. Kildare",2022-03-12,14:00:00
351,2022-03-12 15:00:00,13.21,8.08,,EPA-83,"Naas, Co. Kildare",2022-03-12,15:00:00
352,2022-03-12 16:00:00,15.78,11.97,,EPA-83,"Naas, Co. Kildare",2022-03-12,16:00:00
353,2022-03-12 17:00:00,5.41,4.13,,EPA-83,"Naas, Co. Kildare",2022-03-12,17:00:00
354,2022-03-12 18:00:00,4.65,4.06,,EPA-83,"Naas, Co. Kildare",2022-03-12,18:00:00
355,2022-03-12 19:00:00,4.72,3.85,,EPA-83,"Naas, Co. Kildare",2022-03-12,19:00:00
356,2022-03-12 20:00:00,8.72,7.18,,EPA-83,"Naas, Co. Kildare",2022-03-12,20:00:00
357,2022-03-12 21:00:00,12.95,9.38,,EPA-83,"Naas, Co. Kildare",2022-03-12,21:00:00
358,2022-03-12 22:00:00,12.45,8.68,,EPA-83,"Naas, Co. Kildare",2022-03-12,22:00:00
359,2022-03-12 23:00:00,11.6,7.33,,EPA-83,"Naas, Co. Kildare",2022-03-12,23:00:00
360,2022-03-13 00:00:00,9.77,6.33,,EPA-83,"Naas, Co. Kildare",2022-03-13,00:00:00
361,2022-03-13 01:00:00,12.25,7.97,,EPA-83,"Naas, Co. Kildare",2022-03-13,01:00:00
362,2022-03-13 02:00:00,14.94,9.14,,EPA-83,"Naas, Co. Kildare",2022-03-13,02:00:00
363,2022-03-13 03:00:00,12.49,8.08,,EPA-83,"Naas, Co. Kildare",2022-03-13,03:00:00
364,2022-03-13 04:00:00,12.92,7.95,,EPA-83,"Naas, Co. Kildare",2022-03-13,04:00:00
365,2022-03-13 05:00:00,8.81,5.8,,EPA-83,"Naas, Co. Kildare",2022-03-13,05:00:00
366,2022-03-13 06:00:00,8.13,5.1,,EPA-83,"Naas, Co. Kildare",2022-03-13,06:00:00
367,2022-03-13 07:00:00,5.09,3.64,,EPA-83,"Naas, Co. Kildare",2022-03-13,07:00:00
368,2022-03-13 08:00:00,6.53,4.4,,EPA-83,"Naas, Co. Kildare",2022-03-13,08:00:00
369,2022-03-13 09:00:00,5.16,3.38,,EPA-83,"Naas, Co. Kildare",2022-03-13,09:00:00
370,2022-03-13 10:00:00,9.16,4.92,,EPA-83,"Naas, Co. Kildare",2022-03-13,10:00:00
371,2022-03-13 11:00:00,9.51,5.29,,EPA-83,"Naas, Co. Kildare",2022-03-13,11:00:00
372,2022-03-13 12:00:00,7.12,4.08,,EPA-83,"Naas, Co. Kildare",2022-03-13,12:00:00
373,2022-03-13 13:00:00,4.73,2.88,,EPA-83,"Naas, Co. Kildare",2022-03-13,13:00:00
374,2022-03-13 14:00:00,3.91,2.61,,EPA-83,"Naas, Co. Kildare",2022-03-13,14:00:00
375,2022-03-13 15:00:00,2.92,1.85,,EPA-83,"Naas, Co. Kildare",2022-03-13,15:00:00
376,2022-03-13 16:00:00,5.43,3.51,,EPA-83,"Naas, Co. Kildare",2022-03-13,16:00:00
377,2022-03-13 17:00:00,8.37,6.11,,EPA-83,"Naas, Co. Kildare",2022-03-13,17:00:00
378,2022-03-13 18:00:00,8.02,4.79,,EPA-83,"Naas, Co. Kildare",2022-03-13,18:00:00
379,2022-03-13 19:00:00,11.07,6.36,,EPA-83,"Naas, Co. Kildare",2022-03-13,19:00:00
380,2022-03-13 20:00:00,14.45,9.31,,EPA-83,"Naas, Co. Kildare",2022-03-13,20:00:00
381,2022-03-13 21:00:00,14.87,10.28,,EPA-83,"Naas, Co. Kildare",2022-03-13,21:00:00
382,2022-03-13 22:00:00,11.29,7.61,,EPA-83,"Naas, Co. Kildare",2022-03-13,22:00:00
383,2022-03-13 23:00:00,11.81,7.2,,EPA-83,"Naas, Co. Kildare",2022-03-13,23:00:00
384,2022-03-12 00:00:00,23.32,20.2,,EPA-101,Greystones Fire Station,2022-03-12,00:00:00
385,2022-03-12 01:00:00,19.7,17.39,,EPA-101,Greystones Fire Station,2022-03-12,01:00:00
386,2022-03-12 02:00:00,5.59,3.95,,EPA-101,Greystones Fire Station,2022-03-12,02:00:00
387,2022-03-12 03:00:00,4.73,3.03,,EPA-101,Greystones Fire Station,2022-03-12,03:00:00
388,2022-03-12 04:00:00,5.07,3.72,,EPA-101,Greystones Fire Station,2022-03-12,04:00:00
389,2022-03-12 05:00:00,3.32,2.24,,EPA-101,Greystones Fire Station,2022-03-12,05:00:00
390,2022-03-12 06:00:00,2.48,1.78,,EPA-101,Greystones Fire Station,2022-03-12,06:00:00
391,2022-03-12 07:00:00,4.16,2.63,,EPA-101,Greystones Fire Station,2022-03-12,07:00:00
392,2022-03-12 08:00:00,2.59,1.71,,EPA-101,Greystones Fire Station,2022-03-12,08:00:00
393,2022-03-12 09:00:00,2.57,1.49,,EPA-101,Greystones Fire Station,2022-03-12,09:00:00
394,2022-03-12 10:00:00,4.52,2.19,,EPA-101,Greystones Fire Station,2022-03-12,10:00:00
395,2022-03-12 11:00:00,5.18,2.82,,EPA-101,Greystones Fire Station,2022-03-12,11:00:00
396,2022-03-12 12:00:00,7.72,4.55,,EPA-101,Greystones Fire Station,2022-03-12,12:00:00
397,2022-03-12 13:00:00,10.08,4.74,,EPA-101,Greystones Fire Station,2022-03-12,13:00:00
398,2022-03-12 14:00:00,12.64,5.93,,EPA-101,Greystones Fire Station,2022-03-12,14:00:00
399,2022-03-12 15:00:00,15.8,8.0,,EPA-101,Greystones Fire Station,2022-03-12,15:00:00
400,2022-03-12 16:00:00,18.34,8.53,,EPA-101,Greystones Fire Station,2022-03-12,16:00:00
401,2022-03-12 17:00:00,16.93,7.37,,EPA-101,Greystones Fire Station,2022-03-12,17:00:00
402,2022-03-12 18:00:00,23.59,10.42,,EPA-101,Greystones Fire Station,2022-03-12,18:00:00
403,2022-03-12 19:00:00,26.16,12.32,,EPA-101,Greystones Fire Station,2022-03-12,19:00:00
404,2022-03-12 20:00:00,23.28,12.59,,EPA-101,Greystones Fire Station,2022-03-12,20:00:00
405,2022-03-12 21:00:00,21.07,10.65,,EPA-101,Greystones Fire Station,2022-03-12,21:00:00
406,2022-03-12 22:00:00,19.61,10.01,,EPA-101,Greystones Fire Station,2022-03-12,22:00:00
407,2022-03-12 23:00:00,22.56,11.33,,EPA-101,Greystones Fire Station,2022-03-12,23:00:00
408,2022-03-13 00:00:00,25.72,12.44,,EPA-101,Greystones Fire Station,2022-03-13,00:00:00
409,2022-03-13 01:00:00,31.75,16.5,,EPA-101,Greystones Fire Station,2022-03-13,01:00:00
410,2022-03-13 02:00:00,35.52,18.4,,EPA-101,Greystones Fire Station,2022-03-13,02:00:00
411,2022-03-13 03:00:00,36.34,19.55,,EPA-101,Greystones Fire Station,2022-03-13,03:00:00
412,2022-03-13 04:00:00,35.6,19.52,,EPA-101,Greystones Fire Station,2022-03-13,04:00:00
413,2022-03-13 05:00:00,34.07,18.88,,EPA-101,Greystones Fire Station,2022-03-13,05:00:00
414,2022-03-13 06:00:00,30.47,16.95,,EPA-101,Greystones Fire Station,2022-03-13,06:00:00
415,2022-03-13 07:00:00,28.89,16.57,,EPA-101,Greystones Fire Station,2022-03-13,07:00:00
416,2022-03-13 08:00:00,24.3,13.7,,EPA-101,Greystones Fire Station,2022-03-13,08:00:00
417,2022-03-13 09:00:00,14.32,8.7,,EPA-101,Greystones Fire Station,2022-03-13,09:00:00
418,2022-03-13 10:00:00,8.76,4.88,,EPA-101,Greystones Fire Station,2022-03-13,10:00:00
419,2022-03-13 11:00:00,6.61,3.77,,EPA-101,Greystones Fire Station,2022-03-13,11:00:00
420,2022-03-13 12:00:00,10.3,5.27,,EPA-101,Greystones Fire Station,2022-03-13,12:00:00
421,2022-03-13 13:00:00,5.44,3.35,,EPA-101,Greystones Fire Station,2022-03-13,13:00:00
422,2022-03-13 14:00:00,3.95,2.46,,EPA-101,Greystones Fire Station,2022-03-13,14:00:00
423,2022-03-13 15:00:00,2.01,1.4,,EPA-101,Greystones Fire Station,2022-03-13,15:00:00
424,2022-03-13 16:00:00,3.56,1.57,,EPA-101,Greystones Fire Station,2022-03-13,16:00:00
425,2022-03-13 17:00:00,4.47,2.25,,EPA-101,Greystones Fire Station,2022-03-13,17:00:00
426,2022-03-13 18:00:00,6.46,3.4,,EPA-101,Greystones Fire Station,2022-03-13,18:00:00
427,2022-03-13 19:00:00,9.09,5.44,,EPA-101,Greystones Fire Station,2022-03-13,19:00:00
428,2022-03-13 20:00:00,17.42,12.95,,EPA-101,Greystones Fire Station,2022-03-13,20:00:00
429,2022-03-13 21:00:00,19.71,14.46,,EPA-101,Greystones Fire Station,2022-03-13,21:00:00
430,2022-03-13 22:00:00,12.65,7.54,,EPA-101,Greystones Fire Station,2022-03-13,22:00:00
431,2022-03-13 23:00:00,10.62,6.24,,EPA-101,Greystones Fire Station,2022-03-13,23:00:00
432,2022-03-12 00:00:00,5.49,4.52,,EPA-106,"Leixlip Library, Co. Kildare",2022-03-12,00:00:00
433,2022-03-12 01:00:00,5.51,4.64,,EPA-106,"Leixlip Library, Co. Kildare",2022-03-12,01:00:00
434,2022-03-12 02:00:00,5.54,4.09,,EPA-106,"Leixlip Library, Co. Kildare",2022-03-12,02:00:00
435,2022-03-12 03:00:00,4.75,3.46,,EPA-106,"Leixlip Library, Co. Kildare",2022-03-12,03:00:00
436,2022-03-12 04:00:00,4.19,2.93,,EPA-106,"Leixlip Library, Co. Kildare",2022-03-12,04:00:00
437,2022-03-12 05:00:00,4.89,3.56,,EPA-106,"Leixlip Library, Co. Kildare",2022-03-12,05:00:00
438,2022-03-12 06:00:00,5.82,3.95,,EPA-106,"Leixlip Library, Co. Kildare",2022-03-12,06:00:00
439,2022-03-12 07:00:00,5.96,3.98,,EPA-106,"Leixlip Library, Co. Kildare",2022-03-12,07:00:00
440,2022-03-12 08:00:00,3.34,2.53,,EPA-106,"Leixlip Library, Co. Kildare",2022-03-12,08:00:00
441,2022-03-12 09:00:00,3.57,2.11,,EPA-106,"Leixlip Library, Co. Kildare",2022-03-12,09:00:00
442,2022-03-12 10:00:00,4.48,2.4,,EPA-106,"Leixlip Library, Co. Kildare",2022-03-12,10:00:00
443,2022-03-12 11:00:00,4.39,2.54,,EPA-106,"Leixlip Library, Co. Kildare",2022-03-12,11:00:00
444,2022-03-12 12:00:00,8.18,3.76,,EPA-106,"Leixlip Library, Co. Kildare",2022-03-12,12:00:00
445,2022-03-12 13:00:00,9.17,4.06,,EPA-106,"Leixlip Library, Co. Kildare",2022-03-12,13:00:00
446,2022-03-12 14:00:00,9.43,4.21,,EPA-106,"Leixlip Library, Co. Kildare",2022-03-12,14:00:00
447,2022-03-12 15:00:00,13.16,7.69,,EPA-106,"Leixlip Library, Co. Kildare",2022-03-12,15:00:00
448,2022-03-12 16:00:00,14.13,8.04,,EPA-106,"Leixlip Library, Co. Kildare",2022-03-12,16:00:00
449,2022-03-12 17:00:00,8.69,6.72,,EPA-106,"Leixlip Library, Co. Kildare",2022-03-12,17:00:00
450,2022-03-12 18:00:00,8.81,6.77,,EPA-106,"Leixlip Library, Co. Kildare",2022-03-12,18:00:00
451,2022-03-12 19:00:00,7.17,5.61,,EPA-106,"Leixlip Library, Co. Kildare",2022-03-12,19:00:00
452,2022-03-12 20:00:00,6.67,5.19,,EPA-106,"Leixlip Library, Co. Kildare",2022-03-12,20:00:00
453,2022-03-12 21:00:00,9.75,6.73,,EPA-106,"Leixlip Library, Co. Kildare",2022-03-12,21:00:00
454,2022-03-12 22:00:00,9.65,6.16,,EPA-106,"Leixlip Library, Co. Kildare",2022-03-12,22:00:00
455,2022-03-12 23:00:00,10.37,6.21,,EPA-106,"Leixlip Library, Co. Kildare",2022-03-12,23:00:00
456,2022-03-13 00:00:00,10.64,6.6,,EPA-106,"Leixlip Library, Co. Kildare",2022-03-13,00:00:00
457,2022-03-13 01:00:00,12.92,7.3,,EPA-106,"Leixlip Library, Co. Kildare",2022-03-13,01:00:00
458,2022-03-13 02:00:00,15.59,9.31,,EPA-106,"Leixlip Library, Co. Kildare",2022-03-13,02:00:00
459,2022-03-13 03:00:00,15.81,9.77,,EPA-106,"Leixlip Library, Co. Kildare",2022-03-13,03:00:00
460,2022-03-13 04:00:00,12.06,7.8,,EPA-106,"Leixlip Library, Co. Kildare",2022-03-13,04:00:00
461,2022-03-13 05:00:00,13.11,7.87,,EPA-106,"Leixlip Library, Co. Kildare",2022-03-13,05:00:00
462,2022-03-13 06:00:00,8.26,5.3,,EPA-106,"Leixlip Library, Co. Kildare",2022-03-13,06:00:00
463,2022-03-13 07:00:00,8.01,4.67,,EPA-106,"Leixlip Library, Co. Kildare",2022-03-13,07:00:00
464,2022-03-13 08:00:00,3.38,2.26,,EPA-106,"Leixlip Library, Co. Kildare",2022-03-13,08:00:00
465,2022-03-13 09:00:00,3.22,2.1,,EPA-106,"Leixlip Library, Co. Kildare",2022-03-13,09:00:00
466,2022-03-13 10:00:00,6.23,3.77,,EPA-106,"Leixlip Library, Co. Kildare",2022-03-13,10:00:00
467,2022-03-13 11:00:00,7.33,4.22,,EPA-106,"Leixlip Library, Co. Kildare",2022-03-13,11:00:00
468,2022-03-13 12:00:00,7.4,3.8,,EPA-106,"Leixlip Library, Co. Kildare",2022-03-13,12:00:00
469,2022-03-13 13:00:00,4.88,2.63,,EPA-106,"Leixlip Library, Co. Kildare",2022-03-13,13:00:00
